TIMESTAMP	TRIAL	CUSTOMER_TYPE	CUSTOMER_X	CUSTOMER_Y	SHOPKEEPER_X	SHOPKEEPER_Y	CUSTOMER_SPEAKING	CUSTOMER_SPEECH	ACTUAL CUSTOMER SPEECH	CUSTOMER_SPEECH_DURATION	SHOPKEEPER_SPEAKING	SHOPKEEPER_SPEECH	ACTUAL SHOPKEEPER SPEECH	SHOPKEEPER_SPEECH_DURATION
1436436848	404	NOVICE	4158	2902	4892	2883	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436849	404	NOVICE	4086	2894	4947	2793	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436850	404	NOVICE	3986	2880	4977	2854	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436851	404	NOVICE	3998	3233	4818	3105	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436852	404	NOVICE	4251	3578	4933	3317	SILENCE	NONE	NONE	0	SPEAKING	over here this is a prosumer camera that takes pictures as good as a professional model but with some limitations such as Shutter Speed Roller Lite shooting they're not quite as good	over here this is a prosumer camera that takes pictures as good as a professional model, but with some limitations such as Shutter Speed or low light shooting, they're not quite as good	8577
1436436853	404	NOVICE	4595	4019	5244	3849	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436854	404	NOVICE	4930	4453	5557	3994	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436855	404	NOVICE	5325	4725	5940	4426	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436856	404	NOVICE	5529	4993	6101	4611	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436857	404	NOVICE	5976	5306	6597	4931	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436858	404	NOVICE	6297	5465	6893	5185	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436859	404	NOVICE	6408	5519	7049	5252	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436860	404	NOVICE	6486	5574	7039	5193	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436861	404	NOVICE	6452	5516	7042	5190	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436862	404	NOVICE	6443	5518	7016	5184	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436863	404	NOVICE	6439	5525	7023	5189	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436864	404	NOVICE	6412	5527	7006	5199	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436865	404	NOVICE	6399	5569	7034	5205	SPEAKING	okay but these are still too expensive so I think this is the right one for me this is the best one	okay but these are still too expensive so I think this is the right one for me this is the best one	5025	SILENCE	NONE	NONE	0
1436436866	404	NOVICE	6310	5512	7005	5224	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436867	404	NOVICE	6291	5329	7011	5459	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436868	404	NOVICE	6063	5225	6891	5402	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436869	404	NOVICE	6085	5036	6623	5498	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436870	404	NOVICE	5889	4783	6317	5594	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436871	404	NOVICE	5448	4839	5748	5630	SILENCE	NONE	NONE	0	SPEAKING	this is the best one for good sociable pictures family and friends designed for that to be point and shoot for the fast response	this is the best one for good sociable pictures family and friends, it's designed for that to be point and shoot for the fast response	5725
1436436872	404	NOVICE	5072	4790	5328	5500	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436873	404	NOVICE	4639	4848	4833	5524	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436874	404	NOVICE	4247	4784	4543	5408	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436875	404	NOVICE	3712	4938	4326	5440	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436876	404	NOVICE	3590	5134	4224	5429	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436877	404	NOVICE	3390	5238	4155	5396	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436878	404	NOVICE	3465	5199	4261	5410	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436879	404	NOVICE	3418	5134	4258	5377	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436880	404	NOVICE	3380	5158	4250	5421	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436881	404	NOVICE	3301	5166	4261	5408	SPEAKING	what are right that's very good to know thank you	what alright that's very good to know thank you	2450	SILENCE	NONE	NONE	0
1436436882	404	NOVICE	3230	5137	4126	5401	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436883	404	NOVICE	3252	5084	4118	5394	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436884	404	NOVICE	3399	4973	4193	5363	SILENCE	NONE	NONE	0	SPEAKING	okay thank you please come back anytime if you have more question 	okay thank you please come back anytime if you have more question 	4912
1436436885	404	NOVICE	3386	4930	4183	5334	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436886	404	NOVICE	3321	5073	4152	5313	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436887	404	NOVICE	3276	4969	4137	5334	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436888	404	NOVICE	3405	4756	4223	5512	SPEAKING	okay have a good time YouTube	okay have a good time 	2024	SILENCE	NONE	NONE	0
1436436889	404	NOVICE	3653	4758	4298	5416	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436890	404	NOVICE	4146	4460	4299	5218	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436891	404	NOVICE	4713	4208	3945	5130	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436892	404	NOVICE	5495	3699	3292	4689	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436893	404	NOVICE	6209	3251	2638	4369	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436894	404	NOVICE	7119	2818	2110	3789	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436895	404	NOVICE	7973	2471	1919	3452	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436913	405	NOVICE	8368	2154	2464	3824	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436914	405	NOVICE	7491	2804	2586	3744	SPEAKING	hello	hello	1547	SILENCE	NONE	NONE	0
1436436915	405	NOVICE	6745	3253	3081	3953	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436916	405	NOVICE	6038	3367	3552	3819	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436917	405	NOVICE	5505	3437	4180	3747	SILENCE	NONE	NONE	0	SPEAKING	good afternoon how can I help	good afternoon how can I help?	3000
1436436918	405	NOVICE	5228	3325	4582	3875	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436919	405	NOVICE	5186	3217	4589	3855	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436920	405	NOVICE	5264	3268	4597	3884	SPEAKING	I'm looking for a new camera actually like a better than my phone	I'm looking for a new camera actually like a better than my phone	6000	SILENCE	NONE	NONE	0
1436436921	405	NOVICE	5253	3201	4599	3898	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436922	405	NOVICE	5318	3352	4589	3878	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436923	405	NOVICE	5302	3406	4624	3889	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436924	405	NOVICE	5322	3387	4603	3882	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436925	405	NOVICE	5382	3352	4587	3879	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436926	405	NOVICE	5347	3402	4578	3875	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436927	405	NOVICE	5252	3424	4598	3885	SILENCE	NONE	NONE	0	SPEAKING	can I switch to the pictures you take	can I ask what sort of pictures you take?	2222
1436436928	405	NOVICE	5298	3287	4654	3926	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436929	405	NOVICE	5256	3255	4575	3784	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436930	405	NOVICE	5192	3277	4551	3814	SPEAKING	yeah I like to see some sex pictures on the moon with my friends over when we go out and everything	yeah I like to take some pictures on the move with my friends when we go out and everything	4326	SILENCE	NONE	NONE	0
1436436931	405	NOVICE	5253	3372	4546	3808	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436932	405	NOVICE	5213	3410	4553	3808	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436933	405	NOVICE	5243	3407	4551	3808	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436934	405	NOVICE	5277	3387	4540	3816	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436935	405	NOVICE	5246	3356	4558	3803	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436936	405	NOVICE	5258	3415	4571	3802	SILENCE	NONE	NONE	0	SPEAKING	this camera over here is fantastic it's designed for going out with friends and some basic travel pictures it's a fun camera that takes beautiful pictures. Simply	this camera over here is fantastic, it's designed for going out with friends and some basic travel pictures, it's a fun camera that takes beautiful pictures, very Simple	8851
1436436937	405	NOVICE	5196	3376	4570	3852	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436938	405	NOVICE	5120	3367	4546	3721	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436939	405	NOVICE	5065	3643	4284	3792	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436940	405	NOVICE	4734	4124	4033	4078	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436941	405	NOVICE	4497	4716	3612	4437	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436942	405	NOVICE	4133	5133	3481	4896	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436943	405	NOVICE	4080	5371	3240	5213	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436944	405	NOVICE	4039	5322	3266	5325	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436945	405	NOVICE	4113	5304	3268	5329	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436946	405	NOVICE	4184	5321	3297	5318	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436947	405	NOVICE	4168	5243	3253	5302	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436948	405	NOVICE	4172	5236	3279	5325	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436949	405	NOVICE	4183	5231	3272	5306	SPEAKING	okay is it is it can I carry it everywhere	okay is it is it can I carry it everywhere	3058	SILENCE	NONE	NONE	0
1436436950	405	NOVICE	4156	5206	3304	5320	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436951	405	NOVICE	4190	5318	3282	5304	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436952	405	NOVICE	4162	5500	3289	5314	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436953	405	NOVICE	4110	5318	3276	5317	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436954	405	NOVICE	4086	5199	3270	5336	SILENCE	NONE	NONE	0	SPEAKING	you can feel the way tits on a 120 grams and it fits in a pocket	you can feel the weight, it's only 120 grams and it fits in a pocket	6000
1436436955	405	NOVICE	4184	5236	3289	5352	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436956	405	NOVICE	4192	5245	3327	5277	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436957	405	NOVICE	4171	5285	3331	5377	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436958	405	NOVICE	4167	5261	3318	5311	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436959	405	NOVICE	4152	5291	3319	5275	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436960	405	NOVICE	4174	5274	3323	5268	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436961	405	NOVICE	4245	5257	3333	5302	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436962	405	NOVICE	4241	5365	3312	5305	SPEAKING	the actress that's right it's really light	yeah actually that's right it's really light	4000	SILENCE	NONE	NONE	0
1436436963	405	NOVICE	4165	5306	3323	5308	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436964	405	NOVICE	4176	5284	3319	5294	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436965	405	NOVICE	4191	5248	3333	5280	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436966	405	NOVICE	4184	5247	3327	5306	SILENCE	NONE	NONE	0	SPEAKING	try taking couple pictures if you like	try taking couple pictures if you like	3000
1436436967	405	NOVICE	4214	5245	3341	5281	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436968	405	NOVICE	4209	5248	3359	5279	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436969	405	NOVICE	4205	5262	3310	5302	SPEAKING	okay	okay	1160	SILENCE	NONE	NONE	0
1436436970	405	NOVICE	4116	5190	3301	5324	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436971	405	NOVICE	4095	5057	3298	5297	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436972	405	NOVICE	4233	5018	3294	5293	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436973	405	NOVICE	4203	5028	3314	5279	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436974	405	NOVICE	4230	5020	3303	5281	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436975	405	NOVICE	4252	5020	3285	5283	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436976	405	NOVICE	4207	5046	3308	5320	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436977	405	NOVICE	4113	5125	3287	5287	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436978	405	NOVICE	4081	5086	3310	5269	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436979	405	NOVICE	4004	5122	3295	5264	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436980	405	NOVICE	4098	5143	3320	5280	SPEAKING	that looks very good	that looks very good	1966	SILENCE	NONE	NONE	0
1436436981	405	NOVICE	4227	5190	3316	5284	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436982	405	NOVICE	4364	5218	3288	5284	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436983	405	NOVICE	4443	5205	3288	5292	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436984	405	NOVICE	4463	5207	3315	5307	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436985	405	NOVICE	4302	5211	3332	5348	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436986	405	NOVICE	4385	5205	3356	5339	SILENCE	NONE	NONE	0	SPEAKING	it comes in a lot of other colors as well and it connect to an HDTV, you can also make beautiful enlargements so there a lot of things you can do with this, you can upload into Facebook of course and it's got some glamour effects if you want to play with that sort of thing	it comes a lot of all the colors this well, and it connect to an HDTV, you can also make beautiful enlargements, so there a lot of things you can do with this you can upload into Facebook of course, and it's got some glamour effects if you want to play with that sort of thing	17000
1436436987	405	NOVICE	4384	5227	3315	5353	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436988	405	NOVICE	4387	5224	3325	5290	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436989	405	NOVICE	4268	5337	3366	5299	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436990	405	NOVICE	4051	5477	3367	5309	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436991	405	NOVICE	4208	5344	3300	5285	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436992	405	NOVICE	4405	5145	3320	5304	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436993	405	NOVICE	4344	5242	3315	5291	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436994	405	NOVICE	4249	5243	3290	5313	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436995	405	NOVICE	4170	5192	3292	5288	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436996	405	NOVICE	4261	5234	3357	5343	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436997	405	NOVICE	4242	5200	3314	5284	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436998	405	NOVICE	4265	5212	3297	5291	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436436999	405	NOVICE	4287	5222	3305	5291	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437000	405	NOVICE	4232	5236	3324	5303	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437001	405	NOVICE	4225	5216	3304	5332	SPEAKING	Yahara actually like to do that and then what how many megapixels does it have	yeah actually I like to do that and then what how many megapixels does it have	5487	SILENCE	NONE	NONE	0
1436437002	405	NOVICE	4231	5229	3332	5333	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437003	405	NOVICE	4342	5289	3303	5318	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437004	405	NOVICE	4272	5325	3294	5294	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437005	405	NOVICE	4185	5333	3316	5304	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437006	405	NOVICE	4232	5308	3325	5312	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437007	405	NOVICE	4210	5275	3298	5289	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437008	405	NOVICE	4209	5289	3285	5292	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437009	405	NOVICE	4226	5331	3290	5277	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437010	405	NOVICE	4234	5296	3312	5288	SILENCE	NONE	NONE	0	SPEAKING	the sensor is 20 megapixels roughly double your mobile phone with a much better lens	the sensor is 20 megapixels, so roughly double your mobile phone with a much better lens	4406
1436437011	405	NOVICE	4185	5349	3304	5305	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437012	405	NOVICE	4243	5534	3306	5328	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437013	405	NOVICE	4287	5509	3292	5338	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437014	405	NOVICE	4292	5512	3308	5319	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437015	405	NOVICE	4292	5530	3318	5326	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437016	405	NOVICE	4293	5523	3338	5352	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437017	405	NOVICE	4274	5517	3334	5352	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437018	405	NOVICE	4294	5503	3300	5317	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437019	405	NOVICE	4307	5526	3309	5310	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437020	405	NOVICE	4294	5528	3286	5305	SPEAKING	is it easy to configure	is it easy to configure	2729	SILENCE	NONE	NONE	0
1436437021	405	NOVICE	4267	5529	3308	5314	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437022	405	NOVICE	4281	5507	3294	5322	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437023	405	NOVICE	4293	5496	3301	5304	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437024	405	NOVICE	4306	5506	3342	5357	SILENCE	NONE	NONE	0	SPEAKING	we have it set up here for point and shoot so that you can walk out and use it straight away and never think about setting it up again if you want to it's very easy to configure it for different environments and to go into the glamour retouch effects	we have it set up here for point and shoot, so that you can walk out and use it straight away and never think about setting it up again, if you want to, it's very easy to configure it for different environments and for going into the glamour retouch effects	13000
1436437025	405	NOVICE	4286	5512	3329	5314	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437026	405	NOVICE	4326	5497	3298	5313	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437027	405	NOVICE	4339	5519	3276	5288	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437028	405	NOVICE	4324	5523	3322	5323	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437029	405	NOVICE	4341	5480	3330	5331	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437030	405	NOVICE	4354	5477	3341	5318	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437031	405	NOVICE	4353	5497	3321	5327	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437032	405	NOVICE	4330	5469	3320	5334	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437033	405	NOVICE	4337	5500	3335	5314	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437034	405	NOVICE	4290	5512	3303	5298	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437035	405	NOVICE	4256	5526	3299	5329	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437036	405	NOVICE	4349	5537	3377	5323	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437037	405	NOVICE	4311	5503	3303	5335	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437038	405	NOVICE	4248	5529	3302	5335	SPEAKING	Now okay Google Now can you tell me again how much is it	oh ok very well alright can you tell me again how much is it	3963	SILENCE	NONE	NONE	0
1436437039	405	NOVICE	4199	5326	3298	5309	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437040	405	NOVICE	4228	5310	3295	5305	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437041	405	NOVICE	4219	5394	3316	5307	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437042	405	NOVICE	4186	5367	3332	5312	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437043	405	NOVICE	4201	5337	3327	5321	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437044	405	NOVICE	4222	5341	3302	5312	SILENCE	NONE	NONE	0	SPEAKING	Tony $68	it's only $68	2057
1436437045	405	NOVICE	4209	5355	3312	5311	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437046	405	NOVICE	4238	5384	3307	5324	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437047	405	NOVICE	4297	5376	3317	5309	SPEAKING	oh yeah alright well thank you very much for your help	oh yeah alright well thank you very much for your help	3778	SILENCE	NONE	NONE	0
1436437048	405	NOVICE	4218	5330	3293	5312	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437049	405	NOVICE	4166	5238	3313	5304	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437050	405	NOVICE	4285	5186	3290	5302	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437051	405	NOVICE	4247	5113	3336	5319	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437052	405	NOVICE	4162	5069	3347	5274	SILENCE	NONE	NONE	0	SPEAKING	anytime come in anytime if you want to know more about at the end of we can show you the rest of the range	anytime come in anytime if you want to know more about it and we can show you the rest of the range	4873
1436437053	405	NOVICE	4106	4964	3395	5266	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437054	405	NOVICE	4266	4717	3711	5386	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437055	405	NOVICE	4174	4500	3543	5139	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437056	405	NOVICE	4313	4544	3513	5073	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437057	405	NOVICE	4322	4642	3557	5066	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437058	405	NOVICE	4375	4640	3604	5001	SPEAKING	okay thank you have a good day	okay thank you have a good day	2004	SILENCE	NONE	NONE	0
1436437059	405	NOVICE	4473	4572	3486	4832	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437060	405	NOVICE	4570	4603	3532	4805	SILENCE	NONE	NONE	0	SPEAKING	good afternoon	have a good afternoon	1254
1436437061	405	NOVICE	4906	4653	3727	4747	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437062	405	NOVICE	5585	4353	3348	4591	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437063	405	NOVICE	6247	4087	2877	4155	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437064	405	NOVICE	7332	3649	2309	3814	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437065	405	NOVICE	8032	2977	1876	3764	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437066	405	NOVICE	8462	2204	1977	3741	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437098	406	ADVANCED	8330	2304	2399	3857	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437099	406	ADVANCED	7460	2764	2718	3853	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437100	406	ADVANCED	6765	3100	3247	4021	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437101	406	ADVANCED	6027	3389	3562	3835	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437102	406	ADVANCED	5567	3517	4296	3859	SILENCE	NONE	NONE	0	SPEAKING	hi how's it going	hi how's it going?	1364
1436437103	406	ADVANCED	5450	3408	4662	3940	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437104	406	ADVANCED	5545	3378	4782	3938	SPEAKING	how to write a message to take a look at your new cameras	it's alright just here to take a look at your new cameras	3630	SILENCE	NONE	NONE	0
1436437105	406	ADVANCED	5642	3472	4787	3961	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437106	406	ADVANCED	5655	3399	4780	3947	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437107	406	ADVANCED	5570	3432	4765	3949	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437108	406	ADVANCED	5609	3553	4768	3954	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437109	406	ADVANCED	5490	3474	4758	3934	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437110	406	ADVANCED	5537	3481	4792	3976	SILENCE	NONE	NONE	0	SPEAKING	can I ask for so the pictures you take	can I ask what sort of pictures you take?	4000
1436437111	406	ADVANCED	5541	3533	4824	4008	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437112	406	ADVANCED	5593	3436	4726	3821	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
1436437113	406	ADVANCED	5572	3620	4840	3803	SPEAKING	oh yeah I actually work at a magazine so I often take pictures of her exotic areas	oh yeah I actually work at a magazine so I often take pictures of uh exotic areas	4882	SILENCE	NONE	NONE	0
1436437114	406	ADVANCED	5630	3563	4979	3837	SILENCE	NONE	NONE	0	SILENCE	NONE	NONE	0
